county,batch,page_type,url,external,notes
Fort Bend,2,polling,https://www.fortbendcountytx.gov/government/departments/elections-voter-registration/maps/voter-precinct-maps,false,"found via ""Voter Precinct Maps"" score=5 (weak match — review)"
Fort Bend,2,early_voting,https://www.fortbendcountytx.gov/government/departments/elections-voter-registration/early-voting-statistics,false,"found via ""Early Voting Statistics"" score=11"
Fort Bend,2,results,https://www.fortbendcountytx.gov/government/departments/elections-voter-registration/2026-election-results,false,"found via ""Election Results"" score=21"
Franklin,2,elections,https://franklincountytxelections.gov/,true,"found via link ""Elections Office"" score=26"
Franklin,2,polling,https://franklincountytxelections.gov/election-information/upcoming-election/,true,no standing polling page; using per-election hub page (shared with other types) — review
Franklin,2,early_voting,https://franklincountytxelections.gov/election-information/upcoming-election/early-voting-in-person-roster/,true,"found via ""EARLY VOTING IN PERSON ROSTER"" score=9 (weak match — review)"
Franklin,2,results,,false,GAP: candidate unreachable (https://franklincountytxelections.gov/voting-info/view-voter-status/)
Freestone,2,elections,https://www.co.freestone.tx.us/page/Freestone.Elections,false,"found via link ""Elections"" score=20"
Freestone,2,polling,,false,GAP: candidate unreachable (https://www.co.freestone.tx.us/upload/page/1902/SOUTHERN OAKS PRECINCT.docx)
Freestone,2,early_voting,,false,GAP: candidate unreachable (https://www.co.freestone.tx.us/upload/page/1902/CHANGE OF POLLING LOCATION.docx)
Freestone,2,results,,false,GAP: candidate is non-HTML (application/vnd.openxmlfo) — out of scope
Frio,2,elections,https://www.co.frio.tx.us/page/elect.home,false,"found via link ""Elections"" score=20"
Frio,2,polling,,false,GAP: no county-specific page found (best candidate was an unrelated third-party site)
Frio,2,early_voting,,false,GAP: candidate is non-HTML (application/vnd.openxmlfo) — out of scope
Frio,2,results,https://www.co.frio.tx.us/page/ArchiveElection,false,"found via ""ARCHIVED ELECTION RESULTS 2014 - 2024"" score=21"
Gaines,2,elections,https://www.co.gaines.tx.us/page/gaines.elections.current,false,"found via link ""Current Election"" score=9"
Gaines,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Gaines,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Gaines,2,results,,false,GAP: candidate is non-HTML (image/png) — out of scope
Garza,2,elections,https://www.garzacounty.gov/page/elections,false,"found via link ""Elections"" score=20"
Garza,2,polling,https://www.garzacounty.gov/page/elections.11.04.2025,false,no standing polling page; using per-election hub page (shared with other types) — review
Garza,2,early_voting,https://www.garzacounty.gov/page/EarlyVotingRosterMarch3,false,"found via ""March 3, 2026 Early Voting Roster"" score=11"
Garza,2,results,https://www.garzacounty.gov/page/March3primary2026,false,"found via ""March 3, 2026 Primary Election Results"" score=21"
Glasscock,2,elections,https://www.co.glasscock.tx.us/page/glasscock.Elections,false,"found via link ""Elections"" score=20"
Glasscock,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Glasscock,2,early_voting,,false,GAP: candidate is non-HTML (application/vnd.openxmlfo) — out of scope
Glasscock,2,results,,false,GAP: candidate is non-HTML (application/vnd.openxmlfo) — out of scope
Goliad,2,elections,https://www.co.goliad.tx.us/page/goliad.Elections,false,"found via link ""Elections"" score=20"
Goliad,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Goliad,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Goliad,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Gonzales,2,elections,https://www.co.gonzales.tx.us/page/gonzales.Elections.Admin,false,"found via link ""Election Admin and Voter Registration"" score=22"
Gonzales,2,polling,,false,GAP: candidate is non-HTML (application/vnd.openxmlfo) — out of scope
Gonzales,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Gonzales,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Gray,2,elections,https://www.co.gray.tx.us/page/gray.Elections,false,"found via link ""Elections"" score=20"
Gray,2,polling,https://www.co.gray.tx.us/page/gray.Archived.Elections,false,no standing polling page; using per-election hub page (shared with other types) — review
Gray,2,early_voting,https://www.co.gray.tx.us/page/gray.Archived.Elections,false,no standing early_voting page; using per-election hub page (shared with other types) — review
Gray,2,results,,false,GAP: candidate is non-HTML (application/vnd.openxmlfo) — out of scope
Grayson,2,elections,https://www.co.grayson.tx.us/page/elec.home,false,"found via link ""Elections"" score=20"
Grayson,2,polling,https://www.co.grayson.tx.us/page/elec.maps,false,"found via ""Elections Area and Precinct Maps"" score=5 (weak match — review)"
Grayson,2,early_voting,https://www.co.grayson.tx.us/page/Elec.CAD-Election,false,no standing early_voting page; using per-election hub page (shared with other types) — review
Grayson,2,results,https://www.co.grayson.tx.us/page/elec.history,false,"found via ""Prior Election Results"" score=21"
Gregg,2,elections,https://www.greggcountyvotes.com/,true,"found via link ""Voter Registration"" score=23"
Gregg,2,polling,https://www.greggcountyvotes.com/upcoming-elections/,true,no standing polling page; using per-election hub page (shared with other types) — review
Gregg,2,early_voting,https://www.greggcountyvotes.com/early-voting/,true,"found via ""EARLY VOTING LOCATIONS"" score=22"
Gregg,2,results,https://www.greggcountyvotes.com/past-election-results/,true,"found via ""Past Election Results"" score=21"
Grimes,2,elections,http://grimescountytexas.gov/index.asp?SEC={0AAAC5B5-04F7-460F-87D2-8DFEFAE23817},false,"found via link ""Elections"" score=20"
Grimes,2,polling,https://grimescountytexas.gov/index.asp?SEC={88DD510B-11EB-4FED-9BB5-C63FCDF0850B},false,"found via ""Polling Place Postings"" score=21"
Grimes,2,early_voting,https://grimescountytexas.gov/index.asp?SEC={C7508369-FC16-4DF1-871C-84EA22D98633},false,"found via ""Early Voting In Person Rosters"" score=11"
Grimes,2,results,https://grimescountytexas.gov/index.asp?SEC={E96A035A-47B3-46B5-A872-37962314BD06},false,"found via ""CLICK HERE FOR UNOFFICIAL ELECTION RESUL"" score=21"
Guadalupe,2,elections,https://www.guadalupetx.gov/page/elections.home,true,"found via link ""Elections and Voting"" score=23 [via headless render]"
Guadalupe,2,polling,https://www.guadalupetx.gov/page/jp.maps,true,"found via ""Precinct Maps"" score=3 (weak match — review)"
Guadalupe,2,early_voting,https://www.guadalupetx.gov/page/elections.early_voting,true,"found via ""Early Voting"" score=9 (weak match — review)"
Guadalupe,2,results,https://www.guadalupetx.gov/page/elections.history,true,"found via ""Elections Results History"" score=8"
Hale,2,elections,https://www.halecounty.org/county_offices/county_clerk.php,false,"found via link ""ALL ELECTION INFORMATION"" score=1 (weak match — review)"
Hale,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Hale,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hale,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Hall,2,elections,https://www.co.hall.tx.us/page/hall.County.Elections,false,"found via link ""Hall County Elections"" score=12"
Hall,2,polling,,false,GAP: candidate is non-HTML (application/vnd.openxmlfo) — out of scope
Hall,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hall,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Hamilton,2,elections,https://www.hamiltoncountytx.gov/page/hamilton.elections,false,"found via link ""Elections"" score=20"
Hamilton,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Hamilton,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hamilton,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Hansford,2,elections,https://www.co.hansford.tx.us/page/hansford.Elections,false,"found via link ""Elections"" score=20"
Hansford,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Hansford,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hansford,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Hardeman,2,elections,https://www.co.hardeman.tx.us/page/hardeman.Elections,false,"found via link ""Elections"" score=20"
Hardeman,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Hardeman,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hardeman,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Hardin,2,elections,https://www.hardincountytx.gov/page/ElectionsDepartment,false,"found via link ""Elections & Voting"" score=25"
Hardin,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Hardin,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hardin,2,results,,false,GAP: candidate is non-HTML (text/plain) — out of scope
Harrison,2,elections,https://www.harrisoncountytexas.gov/page/Elections,false,"found via link ""Elections & Voting"" score=25"
Harrison,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Harrison,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Harrison,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Haskell,2,elections,https://www.haskellcountytx.gov/page/haskell.Elections,false,"found via link ""Elections"" score=20"
Haskell,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Haskell,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Haskell,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Hays,2,elections,https://www.hayscountytx.gov/172/Elections,false,"found via link ""Elections"" score=20"
Hays,2,polling,https://www.hayscountytx.gov/255/Current-Elections,false,no standing polling page; using per-election hub page (shared with other types) — review
Hays,2,early_voting,https://www.hayscountytx.gov/255/Current-Elections,false,no standing early_voting page; using per-election hub page (shared with other types) — review
Hays,2,results,https://www.hayscountytx.gov/257/Election-Results-Archive,false,"found via ""Election Results Archive"" score=21"
Hemphill,2,elections,https://www.co.hemphill.tx.us/page/hemphill.Voter,false,"found via link ""Voter Registration"" score=13"
Hemphill,2,polling,https://www.co.hemphill.tx.us/page/hemphill.ElectionInformation,false,no standing polling page; using per-election hub page (shared with other types) — review
Hemphill,2,early_voting,https://www.co.hemphill.tx.us/page/hemphill.ElectionInformation,false,no standing early_voting page; using per-election hub page (shared with other types) — review
Hemphill,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Henderson,2,elections,,false,GAP: could not crawl — homepage blocked/unreachable (HTTP 403); needs manual URL discovery
Henderson,2,polling,,false,GAP: could not crawl — homepage blocked/unreachable (HTTP 403); needs manual URL discovery
Henderson,2,early_voting,,false,GAP: could not crawl — homepage blocked/unreachable (HTTP 403); needs manual URL discovery
Henderson,2,results,,false,GAP: could not crawl — homepage blocked/unreachable (HTTP 403); needs manual URL discovery
Hill,2,elections,https://www.co.hill.tx.us/page/hill.Elections,false,"found via link ""Elections"" score=20"
Hill,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Hill,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hill,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Hockley,2,elections,https://www.co.hockley.tx.us/page/ElectionsHome,false,"found via link ""Elections & Voting"" score=25"
Hockley,2,polling,,false,GAP: no distinct page found (likely folded into elections page)
Hockley,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hockley,2,results,,false,GAP: no distinct page found (likely folded into elections page)
Hood,2,elections,https://hoodcounty.texas.gov/departments/elections_administration/index.php,false,"found via link ""Elections Administration"" score=20"
Hood,2,polling,,false,GAP: candidate unreachable (https://hoodcounty.texas.gov/departments/elections_administration/departments/elections_administration/vote_centers.php)
Hood,2,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Hood,2,results,https://results.enr.clarityelections.com/TX/Hood/,true,"found via ""Election Results"" score=21"
